date,meantempm,maxtempm,mintempm,meantempm_1,meantempm_2,meantempm_3,meandewptm_1,meandewptm_2,meandewptm_3,meanpressurem_1,meanpressurem_2,meanpressurem_3,maxhumidity_1,maxhumidity_2,maxhumidity_3,minhumidity_1,minhumidity_2,minhumidity_3,maxtempm_1,maxtempm_2,maxtempm_3,mintempm_1,mintempm_2,mintempm_3,maxdewptm_1,maxdewptm_2,maxdewptm_3,mindewptm_1,mindewptm_2,mindewptm_3,maxpressurem_1,maxpressurem_2,maxpressurem_3,minpressurem_1,minpressurem_2,minpressurem_3,precipm_1,precipm_2,precipm_3
2012-03-04,-1.3333333333333333,0.0,-3.0,-0.16666666666666666,0.25,-3.9166666666666665,-0.625,0.041666666666666664,-4.375,1008.8333333333334,1008.5833333333334,1019.6666666666666,98.0,100.0,97.0,95.0,94.0,96.0,1.0,1.0,0.0,-2.0,-1.0,-8.0,1.0,2.0,-2.0,-2.0,-1.0,-8.0,1014.0,1016.0,1021.0,1003.0,1004.0,1017.0,0.0,0.0,0.0
2012-03-05,-3.9166666666666665,-1.0,-8.0,-1.3333333333333333,-0.16666666666666666,0.25,-2.2916666666666665,-0.625,0.041666666666666664,1014.875,1008.8333333333334,1008.5833333333334,98.0,98.0,100.0,96.0,95.0,94.0,0.0,1.0,1.0,-3.0,-2.0,-1.0,-1.0,1.0,2.0,-4.0,-2.0,-1.0,1018.0,1014.0,1016.0,1012.0,1003.0,1004.0,0.0,0.0,0.0
2012-03-06,-6.541666666666667,-3.0,-9.0,-3.9166666666666665,-1.3333333333333333,-0.16666666666666666,-5.041666666666667,-2.2916666666666665,-0.625,1018.25,1014.875,1008.8333333333334,96.0,98.0,98.0,95.0,96.0,95.0,-1.0,0.0,1.0,-8.0,-3.0,-2.0,-4.0,-1.0,1.0,-8.0,-4.0,-2.0,1020.0,1018.0,1014.0,1017.0,1012.0,1003.0,0.0,0.0,0.0
2012-03-07,-6.916666666666667,-4.0,-10.0,-6.541666666666667,-3.9166666666666665,-1.3333333333333333,-7.416666666666667,-5.041666666666667,-2.2916666666666665,1022.7916666666666,1018.25,1014.875,97.0,96.0,98.0,96.0,95.0,96.0,-3.0,-1.0,0.0,-9.0,-8.0,-3.0,-6.0,-4.0,-1.0,-9.0,-8.0,-4.0,1028.0,1020.0,1018.0,1019.0,1017.0,1012.0,0.0,0.0,0.0
2012-03-08,-6.291666666666667,-2.0,-9.0,-6.916666666666667,-6.541666666666667,-3.9166666666666665,-7.916666666666667,-7.416666666666667,-5.041666666666667,1028.2083333333333,1022.7916666666666,1018.25,98.0,97.0,96.0,96.0,96.0,95.0,-4.0,-3.0,-1.0,-10.0,-9.0,-8.0,-6.0,-6.0,-4.0,-10.0,-9.0,-8.0,1029.0,1028.0,1020.0,1028.0,1019.0,1017.0,0.0,0.0,0.0
2012-03-09,-7.291666666666667,-1.0,-15.0,-6.291666666666667,-6.916666666666667,-6.541666666666667,-7.166666666666667,-7.916666666666667,-7.416666666666667,1027.8333333333333,1028.2083333333333,1022.7916666666666,96.0,98.0,97.0,95.0,96.0,96.0,-2.0,-4.0,-3.0,-9.0,-10.0,-9.0,-5.0,-6.0,-6.0,-9.0,-10.0,-9.0,1031.0,1029.0,1028.0,1027.0,1028.0,1019.0,0.0,0.0,0.0
2012-03-10,-5.583333333333333,1.0,-17.0,-7.291666666666667,-6.291666666666667,-6.916666666666667,-7.625,-7.166666666666667,-7.916666666666667,1033.8333333333333,1027.8333333333333,1028.2083333333333,98.0,96.0,98.0,96.0,95.0,96.0,-1.0,-2.0,-4.0,-15.0,-9.0,-10.0,-2.0,-5.0,-6.0,-14.0,-9.0,-10.0,1036.0,1031.0,1029.0,1032.0,1027.0,1028.0,0.0,0.0,0.0
2012-03-11,-0.4583333333333333,1.0,-2.0,-5.583333333333333,-7.291666666666667,-6.291666666666667,-5.416666666666667,-7.625,-7.166666666666667,1031.7083333333333,1033.8333333333333,1027.8333333333333,100.0,98.0,96.0,95.0,96.0,95.0,1.0,-1.0,-2.0,-17.0,-15.0,-9.0,1.0,-2.0,-5.0,-16.0,-14.0,-9.0,1036.0,1036.0,1031.0,1024.0,1032.0,1027.0,0.0,0.0,0.0
2012-03-12,-1.0833333333333333,1.0,-4.0,-0.4583333333333333,-5.583333333333333,-7.291666666666667,-0.5833333333333334,-5.416666666666667,-7.625,1012.4166666666666,1031.7083333333333,1033.8333333333333,100.0,100.0,98.0,97.0,95.0,96.0,1.0,1.0,-1.0,-2.0,-17.0,-15.0,1.0,1.0,-2.0,-2.0,-16.0,-14.0,1023.0,1036.0,1036.0,1009.0,1024.0,1032.0,0.0,0.0,0.0
2012-03-13,1.4166666666666667,4.0,-2.0,-1.0833333333333333,-0.4583333333333333,-5.583333333333333,-1.25,-0.5833333333333334,-5.416666666666667,1014.0,1012.4166666666666,1031.7083333333333,98.0,100.0,100.0,94.0,97.0,95.0,1.0,1.0,1.0,-4.0,-2.0,-17.0,1.0,1.0,1.0,-4.0,-2.0,-16.0,1016.0,1023.0,1036.0,1010.0,1009.0,1024.0,0.0,0.0,0.0
2012-03-14,0.6666666666666666,3.0,-2.0,1.4166666666666667,-1.0833333333333333,-0.4583333333333333,0.9583333333333334,-1.25,-0.5833333333333334,1014.4583333333334,1014.0,1012.4166666666666,98.0,98.0,100.0,95.0,94.0,97.0,4.0,1.0,1.0,-2.0,-4.0,-2.0,3.0,1.0,1.0,-2.0,-4.0,-2.0,1016.0,1016.0,1023.0,1010.0,1010.0,1009.0,0.0,0.0,0.0
2012-03-15,-0.9583333333333334,2.0,-3.0,0.6666666666666666,1.4166666666666667,-1.0833333333333333,-1.875,0.9583333333333334,-1.25,1012.2083333333334,1014.4583333333334,1014.0,95.0,98.0,98.0,87.0,95.0,94.0,3.0,4.0,1.0,-2.0,-2.0,-4.0,2.0,3.0,1.0,-4.0,-2.0,-4.0,1015.0,1016.0,1016.0,1010.0,1010.0,1010.0,0.0,0.0,0.0
2012-03-16,0.2916666666666667,4.0,-4.0,-0.9583333333333334,0.6666666666666666,1.4166666666666667,-3.6666666666666665,-1.875,0.9583333333333334,1018.5,1012.2083333333334,1014.4583333333334,93.0,95.0,98.0,89.0,87.0,95.0,2.0,3.0,4.0,-3.0,-2.0,-2.0,-3.0,2.0,3.0,-4.0,-4.0,-2.0,1023.0,1015.0,1016.0,1015.0,1010.0,1010.0,0.0,0.0,0.0
2012-03-17,3.7916666666666665,10.0,-1.0,0.2916666666666667,-0.9583333333333334,0.6666666666666666,-1.5416666666666667,-3.6666666666666665,-1.875,1023.3333333333334,1018.5,1012.2083333333334,96.0,93.0,95.0,95.0,89.0,87.0,4.0,2.0,3.0,-4.0,-3.0,-2.0,1.0,-3.0,2.0,-4.0,-4.0,-4.0,1025.0,1023.0,1015.0,1022.0,1015.0,1010.0,0.0,0.0,0.0
2012-03-18,8.5,16.0,3.0,3.7916666666666665,0.2916666666666667,-0.9583333333333334,3.7083333333333335,-1.5416666666666667,-3.6666666666666665,1020.4166666666666,1023.3333333333334,1018.5,97.0,96.0,93.0,96.0,95.0,89.0,10.0,4.0,2.0,-1.0,-4.0,-3.0,9.0,1.0,-3.0,-1.0,-4.0,-4.0,1022.0,1025.0,1023.0,1019.0,1022.0,1015.0,0.0,0.0,0.0
2012-03-19,10.416666666666666,18.0,5.0,8.5,3.7916666666666665,0.2916666666666667,7.208333333333333,3.7083333333333335,-1.5416666666666667,1017.1666666666666,1020.4166666666666,1023.3333333333334,95.0,97.0,96.0,90.0,96.0,95.0,16.0,10.0,4.0,3.0,-1.0,-4.0,11.0,9.0,1.0,3.0,-1.0,-4.0,1019.0,1022.0,1025.0,1016.0,1019.0,1022.0,0.0,0.0,0.0
2012-03-20,5.166666666666667,9.0,3.0,10.416666666666666,8.5,3.7916666666666665,6.708333333333333,7.208333333333333,3.7083333333333335,1016.125,1017.1666666666666,1020.4166666666666,90.0,95.0,97.0,76.0,90.0,96.0,18.0,16.0,10.0,5.0,3.0,-1.0,9.0,11.0,9.0,2.0,3.0,-1.0,1021.0,1019.0,1022.0,1013.0,1016.0,1019.0,0.0,0.0,0.0
2012-03-21,6.083333333333333,9.0,4.0,5.166666666666667,10.416666666666666,8.5,-2.2916666666666665,6.708333333333333,7.208333333333333,1023.625,1016.125,1017.1666666666666,81.0,90.0,95.0,73.0,76.0,90.0,9.0,18.0,16.0,3.0,5.0,3.0,3.0,9.0,11.0,-6.0,2.0,3.0,1025.0,1021.0,1019.0,1022.0,1013.0,1016.0,0.0,0.0,0.0
2012-03-22,5.791666666666667,9.0,3.0,6.083333333333333,5.166666666666667,10.416666666666666,3.625,-2.2916666666666665,6.708333333333333,1022.125,1023.625,1016.125,96.0,81.0,90.0,84.0,73.0,76.0,9.0,9.0,18.0,4.0,3.0,5.0,5.0,3.0,9.0,0.0,-6.0,2.0,1025.0,1025.0,1021.0,1021.0,1022.0,1013.0,0.0,0.0,0.0
2012-03-23,9.083333333333334,15.0,4.0,5.791666666666667,6.083333333333333,5.166666666666667,3.2916666666666665,3.625,-2.2916666666666665,1026.125,1022.125,1023.625,96.0,96.0,81.0,91.0,84.0,73.0,9.0,9.0,9.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,0.0,-6.0,1027.0,1025.0,1025.0,1025.0,1021.0,1022.0,0.0,0.0,0.0
2012-03-24,4.875,9.0,1.0,9.083333333333334,5.791666666666667,6.083333333333333,4.625,3.2916666666666665,3.625,1018.7083333333334,1026.125,1022.125,95.0,96.0,96.0,88.0,91.0,84.0,15.0,9.0,9.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,0.0,1024.0,1027.0,1025.0,1015.0,1025.0,1021.0,0.0,0.0,0.0
2012-03-25,5.666666666666667,13.0,1.0,4.875,9.083333333333334,5.791666666666667,0.9166666666666666,4.625,3.2916666666666665,1023.2083333333334,1018.7083333333334,1026.125,94.0,95.0,96.0,76.0,88.0,91.0,9.0,15.0,9.0,1.0,4.0,3.0,5.0,5.0,4.0,-2.0,4.0,3.0,1024.0,1024.0,1027.0,1021.0,1015.0,1025.0,0.0,0.0,0.0
2012-03-26,1.5416666666666667,4.0,-1.0,5.666666666666667,4.875,9.083333333333334,-0.2916666666666667,0.9166666666666666,4.625,1013.0833333333334,1023.2083333333334,1018.7083333333334,83.0,94.0,95.0,82.0,76.0,88.0,13.0,9.0,15.0,1.0,1.0,4.0,5.0,5.0,5.0,-4.0,-2.0,4.0,1023.0,1024.0,1024.0,1006.0,1021.0,1015.0,0.0,0.0,0.0
2012-03-27,0.3333333333333333,2.0,-1.0,1.5416666666666667,5.666666666666667,4.875,-6.25,-0.2916666666666667,0.9166666666666666,1017.375,1013.0833333333334,1023.2083333333334,83.0,83.0,94.0,66.0,82.0,76.0,4.0,13.0,9.0,-1.0,1.0,1.0,0.0,5.0,5.0,-11.0,-4.0,-2.0,1022.0,1023.0,1024.0,1011.0,1006.0,1021.0,0.0,0.0,0.0
2012-03-28,2.8333333333333335,4.0,1.0,0.3333333333333333,1.5416666666666667,5.666666666666667,-2.5416666666666665,-6.25,-0.2916666666666667,1013.2916666666666,1017.375,1013.0833333333334,98.0,83.0,83.0,71.0,66.0,82.0,2.0,4.0,13.0,-1.0,-1.0,1.0,0.0,0.0,5.0,-7.0,-11.0,-4.0,1021.0,1022.0,1023.0,1009.0,1011.0,1006.0,0.0,0.0,0.0
2012-03-29,5.875,10.0,2.0,2.8333333333333335,0.3333333333333333,1.5416666666666667,-0.3333333333333333,-2.5416666666666665,-6.25,1012.2916666666666,1013.2916666666666,1017.375,98.0,98.0,83.0,94.0,71.0,66.0,4.0,2.0,4.0,1.0,-1.0,-1.0,3.0,0.0,0.0,-3.0,-7.0,-11.0,1015.0,1021.0,1022.0,1005.0,1009.0,1011.0,0.0,0.0,0.0
2012-03-30,3.7083333333333335,7.0,0.0,5.875,2.8333333333333335,0.3333333333333333,2.4166666666666665,-0.3333333333333333,-2.5416666666666665,997.75,1012.2916666666666,1013.2916666666666,98.0,98.0,98.0,87.0,94.0,71.0,10.0,4.0,2.0,2.0,1.0,-1.0,4.0,3.0,0.0,1.0,-3.0,-7.0,1004.0,1015.0,1021.0,995.0,1005.0,1009.0,0.0,0.0,0.0
2012-03-31,3.7083333333333335,7.0,-1.0,3.7083333333333335,5.875,2.8333333333333335,-0.9166666666666666,2.4166666666666665,-0.3333333333333333,997.125,997.75,1012.2916666666666,91.0,98.0,98.0,87.0,87.0,94.0,7.0,10.0,4.0,0.0,2.0,1.0,1.0,4.0,3.0,-2.0,1.0,-3.0,998.0,1004.0,1015.0,997.0,995.0,1005.0,0.0,0.0,0.0
2012-04-01,2.7916666666666665,5.0,-1.0,3.7083333333333335,3.7083333333333335,5.875,0.5,-0.9166666666666666,2.4166666666666665,991.75,997.125,997.75,96.0,91.0,98.0,86.0,87.0,87.0,7.0,7.0,10.0,-1.0,0.0,2.0,3.0,1.0,4.0,-1.0,-2.0,1.0,996.0,998.0,1004.0,988.0,997.0,995.0,0.0,0.0,0.0
2012-04-02,2.4166666666666665,6.0,-2.0,2.7916666666666665,3.7083333333333335,3.7083333333333335,-1.0416666666666667,0.5,-0.9166666666666666,997.375,991.75,997.125,96.0,96.0,91.0,90.0,86.0,87.0,5.0,7.0,7.0,-1.0,-1.0,0.0,3.0,3.0,1.0,-3.0,-1.0,-2.0,1006.0,996.0,998.0,989.0,988.0,997.0,0.0,0.0,0.0
2012-04-03,5.625,10.0,0.0,2.4166666666666665,2.7916666666666665,3.7083333333333335,-2.875,-1.0416666666666667,0.5,1005.5833333333334,997.375,991.75,92.0,96.0,96.0,91.0,90.0,86.0,6.0,5.0,7.0,-2.0,-1.0,-1.0,0.0,3.0,3.0,-7.0,-3.0,-1.0,1010.0,1006.0,996.0,1003.0,989.0,988.0,0.0,0.0,0.0
2012-04-04,9.375,14.0,3.0,5.625,2.4166666666666665,2.7916666666666665,0.75,-2.875,-1.0416666666666667,1013.3333333333334,1005.5833333333334,997.375,95.0,92.0,96.0,90.0,91.0,90.0,10.0,6.0,5.0,0.0,-2.0,-1.0,3.0,0.0,3.0,-2.0,-7.0,-3.0,1016.0,1010.0,1006.0,1010.0,1003.0,989.0,0.0,0.0,0.0
2012-04-05,11.75,20.0,6.0,9.375,5.625,2.4166666666666665,5.0,0.75,-2.875,1014.2916666666666,1013.3333333333334,1005.5833333333334,95.0,95.0,92.0,83.0,90.0,91.0,14.0,10.0,6.0,3.0,0.0,-2.0,7.0,3.0,0.0,2.0,-2.0,-7.0,1017.0,1016.0,1010.0,1011.0,1010.0,1003.0,0.0,0.0,0.0
2012-04-06,7.291666666666667,11.0,4.0,11.75,9.375,5.625,7.166666666666667,5.0,0.75,1012.7083333333334,1014.2916666666666,1013.3333333333334,93.0,95.0,95.0,85.0,83.0,90.0,20.0,14.0,10.0,6.0,3.0,0.0,10.0,7.0,3.0,4.0,2.0,-2.0,1016.0,1017.0,1016.0,1011.0,1011.0,1010.0,0.0,0.0,0.0
2012-04-07,11.041666666666666,17.0,5.0,7.291666666666667,11.75,9.375,5.708333333333333,7.166666666666667,5.0,1010.2916666666666,1012.7083333333334,1014.2916666666666,96.0,93.0,95.0,90.0,85.0,83.0,11.0,20.0,14.0,4.0,6.0,3.0,8.0,10.0,7.0,3.0,4.0,2.0,1016.0,1016.0,1017.0,1003.0,1011.0,1011.0,0.0,0.0,0.0
2012-04-08,8.208333333333334,14.0,3.0,11.041666666666666,7.291666666666667,11.75,8.75,5.708333333333333,7.166666666666667,999.0,1010.2916666666666,1012.7083333333334,98.0,96.0,93.0,91.0,90.0,85.0,17.0,11.0,20.0,5.0,4.0,6.0,13.0,8.0,10.0,4.0,3.0,4.0,1002.0,1016.0,1016.0,997.0,1003.0,1011.0,0.0,0.0,0.0
2012-04-09,2.6666666666666665,5.0,1.0,8.208333333333334,11.041666666666666,7.291666666666667,4.833333333333333,8.75,5.708333333333333,996.7916666666666,999.0,1010.2916666666666,95.0,98.0,96.0,93.0,91.0,90.0,14.0,17.0,11.0,3.0,5.0,4.0,6.0,13.0,8.0,4.0,4.0,3.0,999.0,1002.0,1016.0,994.0,997.0,1003.0,0.0,0.0,0.0
2012-04-10,3.0416666666666665,7.0,-1.0,2.6666666666666665,8.208333333333334,11.041666666666666,1.1666666666666667,4.833333333333333,8.75,1001.125,996.7916666666666,999.0,94.0,95.0,98.0,93.0,93.0,91.0,5.0,14.0,17.0,1.0,3.0,5.0,5.0,6.0,13.0,0.0,4.0,4.0,1009.0,999.0,1002.0,994.0,994.0,997.0,0.0,0.0,0.0
2012-04-11,6.291666666666667,12.0,-1.0,3.0416666666666665,2.6666666666666665,8.208333333333334,-0.6666666666666666,1.1666666666666667,4.833333333333333,1011.7916666666666,1001.125,996.7916666666666,93.0,94.0,95.0,81.0,93.0,93.0,7.0,5.0,14.0,-1.0,1.0,3.0,1.0,5.0,6.0,-2.0,0.0,4.0,1013.0,1009.0,999.0,1009.0,994.0,994.0,0.0,0.0,0.0
2012-04-12,8.666666666666666,14.0,3.0,6.291666666666667,3.0416666666666665,2.6666666666666665,0.7916666666666666,-0.6666666666666666,1.1666666666666667,1011.375,1011.7916666666666,1001.125,83.0,93.0,94.0,78.0,81.0,93.0,12.0,7.0,5.0,-1.0,-1.0,1.0,2.0,1.0,5.0,-2.0,-2.0,0.0,1013.0,1013.0,1009.0,1010.0,1009.0,994.0,0.0,0.0,0.0
2012-04-13,10.791666666666666,16.0,5.0,8.666666666666666,6.291666666666667,3.0416666666666665,3.2916666666666665,0.7916666666666666,-0.6666666666666666,1008.1666666666666,1011.375,1011.7916666666666,85.0,83.0,93.0,83.0,78.0,81.0,14.0,12.0,7.0,3.0,-1.0,-1.0,5.0,2.0,1.0,2.0,-2.0,-2.0,1010.0,1013.0,1013.0,1006.0,1010.0,1009.0,0.0,0.0,0.0
2012-04-14,11.875,18.0,5.0,10.791666666666666,8.666666666666666,6.291666666666667,6.0,3.2916666666666665,0.7916666666666666,1005.2916666666666,1008.1666666666666,1011.375,93.0,85.0,83.0,84.0,83.0,78.0,16.0,14.0,12.0,5.0,3.0,-1.0,7.0,5.0,2.0,4.0,2.0,-2.0,1007.0,1010.0,1013.0,1004.0,1006.0,1010.0,0.0,0.0,0.0
2012-04-15,11.958333333333334,15.0,9.0,11.875,10.791666666666666,8.666666666666666,6.833333333333333,6.0,3.2916666666666665,1006.8333333333334,1005.2916666666666,1008.1666666666666,92.0,93.0,85.0,88.0,84.0,83.0,18.0,16.0,14.0,5.0,5.0,3.0,10.0,7.0,5.0,4.0,4.0,2.0,1008.0,1007.0,1010.0,1005.0,1004.0,1006.0,0.0,0.0,0.0
2012-04-16,12.125,16.0,8.0,11.958333333333334,11.875,10.791666666666666,8.833333333333334,6.833333333333333,6.0,1002.5416666666666,1006.8333333333334,1005.2916666666666,97.0,92.0,93.0,84.0,88.0,84.0,15.0,18.0,16.0,9.0,5.0,5.0,10.0,10.0,7.0,8.0,4.0,4.0,1004.0,1008.0,1007.0,1001.0,1005.0,1004.0,0.0,0.0,0.0
2012-04-17,12.083333333333334,17.0,8.0,12.125,11.958333333333334,11.875,9.541666666666666,8.833333333333334,6.833333333333333,1003.5,1002.5416666666666,1006.8333333333334,98.0,97.0,92.0,97.0,84.0,88.0,16.0,15.0,18.0,8.0,9.0,5.0,10.0,10.0,10.0,8.0,8.0,4.0,1006.0,1004.0,1008.0,1002.0,1001.0,1005.0,0.0,0.0,0.0
2012-04-18,9.625,12.0,7.0,12.083333333333334,12.125,11.958333333333334,8.25,9.541666666666666,8.833333333333334,1007.1666666666666,1003.5,1002.5416666666666,97.0,98.0,97.0,92.0,97.0,84.0,17.0,16.0,15.0,8.0,8.0,9.0,10.0,10.0,10.0,7.0,8.0,8.0,1009.0,1006.0,1004.0,1005.0,1002.0,1001.0,0.0,0.0,0.0
2012-04-19,12.541666666666666,16.0,10.0,9.625,12.083333333333334,12.125,7.291666666666667,8.25,9.541666666666666,1005.0,1007.1666666666666,1003.5,97.0,97.0,98.0,92.0,92.0,97.0,12.0,17.0,16.0,7.0,8.0,8.0,9.0,10.0,10.0,6.0,7.0,8.0,1006.0,1009.0,1006.0,1002.0,1005.0,1002.0,0.0,0.0,0.0
2012-04-20,13.75,18.0,10.0,12.541666666666666,9.625,12.083333333333334,11.583333333333334,7.291666666666667,8.25,997.875,1005.0,1007.1666666666666,98.0,97.0,97.0,94.0,92.0,92.0,16.0,12.0,17.0,10.0,7.0,8.0,14.0,9.0,10.0,9.0,6.0,7.0,1001.0,1006.0,1009.0,996.0,1002.0,1005.0,0.0,0.0,0.0
2012-04-21,12.166666666666666,15.0,9.0,13.75,12.541666666666666,9.625,9.25,11.583333333333334,7.291666666666667,1001.4583333333334,997.875,1005.0,98.0,98.0,97.0,88.0,94.0,92.0,18.0,16.0,12.0,10.0,10.0,7.0,11.0,14.0,9.0,7.0,9.0,6.0,1005.0,1001.0,1006.0,998.0,996.0,1002.0,0.0,0.0,0.0
2012-04-22,12.875,17.0,8.0,12.166666666666666,13.75,12.541666666666666,10.291666666666666,9.25,11.583333333333334,1004.5833333333334,1001.4583333333334,997.875,95.0,98.0,98.0,94.0,88.0,94.0,15.0,18.0,16.0,9.0,10.0,10.0,11.0,11.0,14.0,9.0,7.0,9.0,1005.0,1005.0,1001.0,1004.0,998.0,996.0,0.0,0.0,0.0
2012-04-23,13.416666666666666,19.0,8.0,12.875,12.166666666666666,13.75,8.666666666666666,10.291666666666666,9.25,1006.625,1004.5833333333334,1001.4583333333334,94.0,95.0,98.0,89.0,94.0,88.0,17.0,15.0,18.0,8.0,9.0,10.0,10.0,11.0,11.0,7.0,9.0,7.0,1009.0,1005.0,1005.0,1005.0,1004.0,998.0,0.0,0.0,0.0
2012-04-24,13.75,20.0,8.0,13.416666666666666,12.875,12.166666666666666,8.583333333333334,8.666666666666666,10.291666666666666,1010.375,1006.625,1004.5833333333334,94.0,94.0,95.0,93.0,89.0,94.0,19.0,17.0,15.0,8.0,8.0,9.0,11.0,10.0,11.0,7.0,7.0,9.0,1012.0,1009.0,1005.0,1009.0,1005.0,1004.0,0.0,0.0,0.0
2012-04-25,15.75,22.0,8.0,13.75,13.416666666666666,12.875,9.791666666666666,8.583333333333334,8.666666666666666,1011.7916666666666,1010.375,1006.625,95.0,94.0,94.0,76.0,93.0,89.0,20.0,19.0,17.0,8.0,8.0,8.0,14.0,11.0,10.0,6.0,7.0,7.0,1013.0,1012.0,1009.0,1010.0,1009.0,1005.0,0.0,0.0,0.0
2012-04-26,16.958333333333332,24.0,12.0,15.75,13.75,13.416666666666666,10.291666666666666,9.791666666666666,8.583333333333334,1011.75,1011.7916666666666,1010.375,91.0,95.0,94.0,81.0,76.0,93.0,22.0,20.0,19.0,8.0,8.0,8.0,13.0,14.0,11.0,6.0,6.0,7.0,1013.0,1013.0,1012.0,1010.0,1010.0,1009.0,0.0,0.0,0.0
2012-04-27,19.041666666666668,26.0,12.0,16.958333333333332,15.75,13.75,13.208333333333334,10.291666666666666,9.791666666666666,1016.6666666666666,1011.75,1011.7916666666666,95.0,91.0,95.0,92.0,81.0,76.0,24.0,22.0,20.0,12.0,8.0,8.0,15.0,13.0,14.0,11.0,6.0,6.0,1020.0,1013.0,1013.0,1013.0,1010.0,1010.0,0.0,0.0,0.0
2012-04-28,21.25,28.0,15.0,19.041666666666668,16.958333333333332,15.75,13.166666666666666,13.208333333333334,10.291666666666666,1022.7083333333334,1016.6666666666666,1011.75,94.0,95.0,91.0,68.0,92.0,81.0,26.0,24.0,22.0,12.0,12.0,8.0,15.0,15.0,13.0,11.0,11.0,6.0,1024.0,1020.0,1013.0,1021.0,1013.0,1010.0,0.0,0.0,0.0
2012-04-29,21.666666666666668,29.0,15.0,21.25,19.041666666666668,16.958333333333332,11.25,13.166666666666666,13.208333333333334,1023.875,1022.7083333333334,1016.6666666666666,79.0,94.0,95.0,62.0,68.0,92.0,28.0,26.0,24.0,15.0,12.0,12.0,14.0,15.0,15.0,9.0,11.0,11.0,1025.0,1024.0,1020.0,1023.0,1021.0,1013.0,0.0,0.0,0.0
2012-04-30,22.041666666666668,30.0,16.0,21.666666666666668,21.25,19.041666666666668,11.625,11.25,13.166666666666666,1019.875,1023.875,1022.7083333333334,87.0,79.0,94.0,62.0,62.0,68.0,29.0,28.0,26.0,15.0,15.0,12.0,15.0,14.0,15.0,9.0,9.0,11.0,1023.0,1025.0,1024.0,1017.0,1023.0,1021.0,0.0,0.0,0.0
2012-05-01,21.958333333333332,30.0,15.0,22.041666666666668,21.666666666666668,21.25,11.875,11.625,11.25,1016.1666666666666,1019.875,1023.875,93.0,87.0,79.0,62.0,62.0,62.0,30.0,29.0,28.0,16.0,15.0,15.0,16.0,15.0,14.0,10.0,9.0,9.0,1017.0,1023.0,1025.0,1016.0,1017.0,1023.0,0.0,0.0,0.0
2012-05-02,18.0,25.0,12.0,21.958333333333332,22.041666666666668,21.666666666666668,12.625,11.875,11.625,1014.9583333333334,1016.1666666666666,1019.875,96.0,93.0,87.0,75.0,62.0,62.0,30.0,30.0,29.0,15.0,16.0,15.0,17.0,16.0,15.0,9.0,10.0,9.0,1017.0,1017.0,1023.0,1013.0,1016.0,1017.0,0.0,0.0,0.0
2012-05-03,18.875,28.0,11.0,18.0,21.958333333333332,22.041666666666668,10.833333333333334,12.625,11.875,1015.0833333333334,1014.9583333333334,1016.1666666666666,82.0,96.0,93.0,72.0,75.0,62.0,25.0,30.0,30.0,12.0,15.0,16.0,14.0,17.0,16.0,9.0,9.0,10.0,1017.0,1017.0,1017.0,1012.0,1013.0,1016.0,0.0,0.0,0.0
2012-05-04,20.0,27.0,14.0,18.875,18.0,21.958333333333332,10.958333333333334,10.833333333333334,12.625,1009.1666666666666,1015.0833333333334,1014.9583333333334,87.0,82.0,96.0,71.0,72.0,75.0,28.0,25.0,30.0,11.0,12.0,15.0,13.0,14.0,17.0,7.0,9.0,9.0,1012.0,1017.0,1017.0,1006.0,1012.0,1013.0,0.0,0.0,0.0
2012-05-05,20.166666666666668,27.0,14.0,20.0,18.875,18.0,12.958333333333334,10.958333333333334,10.833333333333334,1005.4166666666666,1009.1666666666666,1015.0833333333334,90.0,87.0,82.0,72.0,71.0,72.0,27.0,28.0,25.0,14.0,11.0,12.0,14.0,13.0,14.0,12.0,7.0,9.0,1006.0,1012.0,1017.0,1005.0,1006.0,1012.0,0.0,0.0,0.0
2012-05-06,19.166666666666668,26.0,13.0,20.166666666666668,20.0,18.875,12.166666666666666,12.958333333333334,10.958333333333334,1006.875,1005.4166666666666,1009.1666666666666,85.0,90.0,87.0,72.0,72.0,71.0,27.0,27.0,28.0,14.0,14.0,11.0,13.0,14.0,13.0,11.0,12.0,7.0,1010.0,1006.0,1012.0,1005.0,1005.0,1006.0,0.0,0.0,0.0
2012-05-07,19.541666666666668,26.0,13.0,19.166666666666668,20.166666666666668,20.0,12.708333333333334,12.166666666666666,12.958333333333334,1011.125,1006.875,1005.4166666666666,89.0,85.0,90.0,86.0,72.0,72.0,26.0,27.0,27.0,13.0,14.0,14.0,15.0,13.0,14.0,10.0,11.0,12.0,1013.0,1010.0,1006.0,1010.0,1005.0,1005.0,0.0,0.0,0.0
2012-05-08,17.583333333333332,24.0,13.0,19.541666666666668,19.166666666666668,20.166666666666668,11.416666666666666,12.708333333333334,12.166666666666666,1013.4166666666666,1011.125,1006.875,92.0,89.0,85.0,67.0,86.0,72.0,26.0,26.0,27.0,13.0,13.0,14.0,15.0,15.0,13.0,9.0,10.0,11.0,1014.0,1013.0,1010.0,1013.0,1010.0,1005.0,0.0,0.0,0.0
